Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200022141;3;ISLE (AVENUE DE L');0;;2;2;0;1;20;511;1;; -1;1;0;3;50
202200022142;4;RUE GUSTAVE ZEDE;0;;-1;2;0;1;(1);(1);1;; -1;1;5;1;50
202200022143;4;RUE FELIX LEMOINE;0;;2;2;0;2;(1);(1);1;; -1;2;0;1;30
202200022144;6;RATARIEUX;0;;-1; -1;0;2;(1);(1);1;; -1;1;9;8;50
202200022145;4;GAMBETTA AVENUE (303);0;;2;5;1;2;(1);(1);3;; -1;1;0;1;50
202200022146;6;PERRIERES (RUE DES);0;;-1;0;0;1;(1);(1);1;; -1;1;9;1;15
202200022147;4;HAUTS BORDS (AVENUE DES);0;;2;2;1;1;0;1;3;; -1;2;6;1;50
202200022148;4;GENERAL CHARLES DELESTRAIN (RUE);0;;1;1;0;1;(1);(1);1;; -1;1;0;8;50
202200022149;7;BOULEVARD MARÉCHAL FOCH;0;;2;3;2;3;0;250;1;; -1;1;2;5;30
202200022150;4;RAIBERTI (R.);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022151;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;8;50
202200022152;4;DOUMER (BOULEVARD PAUL);0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200022153;2;ROCADE 5-6;0;;3;4;0;1;9;270;1;; -1;1;0;1;90
202200022154;3;CD 916;0;;2;2;0;3;23;0;2;; -1;2;0;3;70
202200022155;4;AVE CARNOT;0;;2;2;1;2;(1);(1);2;; -1;1;0;5;30
202200022156;4;BOULEVARD SAINT GERMAIN;0;;1;3;0;1;(1);(1);1;; -1;1;0;1;30
202200022157;4;AVENUE GAMBETTA;0;;2;3;0;2;(1);(1);1;; -1;1;0;1;30
202200022158;4;QUAI SAINTE- CROIX;0;;3;9;0;1;(1);(1);1;; -1;1;5;1;50
202200022159;4;RUE DE LA LOUISIANE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200022160;4;AVENUE DES TERNES;0;;2;6;0;1;(1);(1);1;; -1;2;0;1;30
202200022161;2;RD 1250 (OUSTALET - BONNEVAL);0;;2;2;0;1;42;381;1;; -1;1;0;1;80
202200022162;4;AVENUE DE MALAKOFF;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
202200022163;4;BOULEVARD BRUNE;0;;3;2;0;2;(1);(1);1;; -1;1;1;1;50
202200022164;4;FENOUILLET (CHE DE) DU 8AU 201;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200022165;1;A624 (PURPAN);0;;1;4;0;1;0;625;3;; -1;1;3;1;90
202200022166;4;AVENUE DE SAINT MAURICE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022167;4;RUE DE ROME;0;;2;3;0;2;(1);(1);1;; -1;1;0;1;30
202200022168;3;TREBEURDEN (ROUTE DE);0;;3;2;0;1;0;0;1;; -1;2;0;1;50
202200022169;4;COLONEL FABIEN (R);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200022170;2;CHARITE (ROUTE DE LA);0;;2;2;0;1;30;758;3;; -1;1;0;1;50
202200022171;3;PETITS PONTS (ROUTE DES);0;;2;7;0;1;0;1;1;; -1;1;5;1;50
202200022172;4;FLORIAN DE KERGORLAY (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200022173;4;SAULES CLOUETS (RUE DES);0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202200022174;4;HELENE COCHENNEC (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200022175;4;LÉON GAMBETTA (ALLEE);0;;2;3;0;1;0;0;1;; -1;1;0;1;50
202200022176;4;DANIEL PERDRIGE  (AVENUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200022177;3;ESTAQUE PLAGE;0;;2;2;0;2;0;0;3;; -1;1;0;4;50
202200022178;4;JULES GUESDE (AVENUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200022179;4;ARNAUD  CHEMIN DE LA COLLE D';0;;2;2;0;2;(1);(1);1;; -1;1;0;1;80
202200022180;4;104;0;;1;1;0;2;0;0;1;; -1;2;0;1;30
202200022181;3;;0;;2;2;0;1;35;620;2;; -1;1;0;1;90
202200022182;3;557;-1;;2;2;0;1;19;800;1;; -1;1;0;1;80
202200022183;3;D4;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202200022184;3;RUAU LIEU-DIT;0;;2;2;0;1;34;140;1;; -1;1;5;1;90
202200022185;3;LARCHER (AVENUE);0;;2;2;0;1;8;944;1;; -1;1;0;1;50
202200022186;3;505;0;;2;2;0;2;17;20;1;;4;1;0;1;80
202200022187;3;4;0;D;2;2;0;1;17;400;3;; -1;2;0;1;50
202200022188;4;BRIGACHTAL (AVENUE DE);0;;2;4;1;1;(1);(1);1;; -1;1;0;1;50
202200022189;2;6;-1;;2;2;0;1;20;(1);1;; -1;1;0;1;80
202200022190;4;PORTE DE GENTILLY;0;;1;3;0;1;3;700;1;; -1;1;0;1;70
202200022191;4;PORTE DE SAINT OUEN;0;;1;4;0;1;20;500;1;; -1;1;0;1;70
202200022192;2;12;-1;;3;4;0;1;31;300;1;; -1;2;0;1;110
202200022193;2;10;0;;2;2;0;2;92;675;1;;7;1;8;3;50
202200022194;4;PORTE DE VANVES;0;;1;3;0;1;6;500;1;; -1;1;0;1;70
202200022195;3;960;0;D;2;2;0;2;(1);(1);3;; -1;1;0;4;50
202200022196;3;2;0;D;2;2;0;1;20;908;1;; -1;1;0;1;50
202200022197;4;PORTE DE PANTIN;0;;1;4;0;1;26;500;1;; -1;1;0;1;70
202200022198;3;555;0;D;2;2;0;2;1;400;1;; -1;1;0;1;80
202200022199;4;PORTE DE BAGNOLET;0;;1;4;0;1;30;400;1;; -1;1;0;1;70
202200022200;3;1089;0;D;2;2;0;1;25;750;1;; -1;1;0;3;80
202200022201;3;142;0;;2;2;0;2;8;386;1;; -1;7;0;3;80
202200022202;4;RUE CLAUDE FARRERE;0;;-1;2;0;1;(1);(1);1;; -1;1;0;1;30
202200022203;3;447;0;D;2;2;0;2;3;200;3;; -1;7;0;1;80
202200022204;4;BOULEVARD DIDEROT;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200022205;3;76;0;;2;2;0;1;12;10;1;; -1;1;0;1;70
202200022206;3;20;0;D;2;2;0;1;26;823;1;; -1;1;0;3;80
202200022207;4;BOULEVARD HAUSSMANN;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
202200022208;3;281;0;D;2;2;0;2;3;500;2;; -1;7;0;1;80
202200022209;4;RUE DE LA CROIX NIVERT;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200022210;3;45;0;;2;2;0;2;23;750;2;; -1;2;0;1;80
202200022211;3;33;-1;;2;2;0;2;34;25;2;; -1;1;0;8;80
202200022212;4;PLACE DE L HOTEL DE VILLE;0;;1;3;0;1;(1);(1);1;; -1;1;0;1;30
202200022213;3;D932;-1;;2;2;0;1;24;250;1;; -1;1;0;3;80
202200022214;3;25;-1;;2;2;0;1;31;470;1;; -1;1;0;1;80
202200022215;3;CHAPIT RE ( RUE DU);0;;3;4;0;1;0;1;1;; -1;1;0;1;50
202200022216;3;;-1;;2;2;0;1;1;199;1;; -1;1;0;1;50
202200022217;4;POINTE (RUE DE LA);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200022218;7;288;0;;2;2;0;2;1;950;1;; -1;2;9;8;80
202200022219;2;1;0;;2;2;0;1;3;500;3;; -1;1;0;4;40
202200022220;4;RASPAIL (RUE);0;;1;1;2;1;0;0;1;; -1;1;0;1;50
202200022221;1;9;0;A;1;5;0;1;(1);(1);1;; -1;1;3;1;50
202200022222;2;101;-1;;2;2;0;1;(1);(1);1;; -1;1;0;3;40
202200022223;3;CACHIN (AVENUE MARCEL);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202200022224;2;4;-1;;2;2;0;1;2;300;1;; -1;1;0;1;50
202200022225;4;HENRI MATISSE (RUE);0;;3;2;0;1;0;0;1;; -1;1;0;1;50
202200022226;2;2;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202200022227;3;985;0;;3;6;0;1;0;0;1;; -1;1;0;1;50
202200022228;2;1;-1;;2;2;0;1;19;100;1;;7;3;0;1;80
202200022229;4;;0;;2;2;0;2;(1);(1);1;;5;1;0;1;30
202200022230;3;910;0;;1;3;0;1;0;0;3;; -1;1;0;1;50
202200022231;3;4;-1;D;2;2;0;2;19;800;2;; -1;2;0;1;-1
202200022232;2;2;0;N;2;2;0;1;38;0;1;; -1;1;0;1;50
202200022233;3;709;0;D;2;2;0;1;37;5;1;; -1;1;0;1;80
202200022234;3;62;0;D;1;4;0;1;8;898;1;; -1;1;0;3;110
202200022235;3;482;-1;;2;2;0;1;10;760;1;; -1;1;0;4;50
202200022236;3;981;0;;2;2;0;1;3;900;3;; -1;1;0;3;50
202200022237;2;102;0;;2;2;0;1;27;110;2;; -1;1;0;1;80
202200022238;1;40;-1;;3;4;0;1;204;400;1;; -1;1;2;1;130
202200022239;3;945;-1;;2;2;0;1;2;817;3;; -1;1;0;1;50
202200022240;3;28;0;;2;2;0;1;6;240;1;; -1;2;5;1;80
202200022241;4;TVPCM-Sens Saint Victor vers Les Ports;0;;1;2;0;1;(1);(1);1;; -1;1;1;1;50
202200022242;3;230;0;;2;2;0;2;6;800;2;; -1;1;2;1;80
202200022243;1;AUTOROUTE A6B;0;;1;2;0;1;3;581;1;; -1;1;0;1;90
202200022244;1;AUTOROUTE A6;0;;1;3;0;1;33;799;1;; -1;2;0;2;110
202200022245;1;38;0; -;1;4;0;1;34;500;1;; -1;1;0;1;110
202200022246;1;AUTOROUTE A6A;0;;-1;3;0;1;4;699;1;; -1;2;0;1;90
202200022247;3;2562;0;;2;2;0;1;6;208;1;; -1;1;0;6;30
202200022248;1;A12 Y;0;;1;2;0;1;7;300;1;; -1;1;0;1;90
202200022249;3;;0;;2;2;0;1;53;515;1;;7;2;0;1;70
202200022250;1;A13;0;;-1;3;0;1;27;200;1;; -1;2;0;1;130
202200022251;1;AUTOROUTE A1;0;;3;6;0;1;14;600;1;; -1;1;0;1;110
202200022252;3;N7;0;;2;2;0;1;7;(1);1;; -1;1;0;1;80
202200022253;1;15;0;;3;8;0;1;5;0;1;; -1;1;2;1;90
202200022254;3;90;-1;;2;2;0;1;26;70;1;; -1;1;0;1;-1
202200022255;1;AUTOROUTE A3;0;;3;5;0;1;6;699;1;; -1;1;0;1;90
202200022256;3;555;0;D;2;2;0;1;6;400;2;; -1;1;0;3;70
202200022257;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;3;80
202200022258;2;RN 184;0;;3;6;0;1;11;0;1;; -1;1;0;1;70
202200022259;6;;-1;;-1; -1;0;1;(1);(1);1;; -1;2;0;1;10
202200022260;1;A86.INT;0;;1;2;0;1;33;0;1;; -1;1;3;1;90
202200022261;3;118;0;E;2;2;0;1;0;558;1;; -1;2;9;4;50
202200022262;1;A4;0;;3;10;0;1;3;0;1;; -1;1;0;1;90
202200022263;1;A4;0;;-1;4;0;1;9;600;1;; -1;1;1;1;90
202200022264;4;93;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;80
202200022265;3;785;-1;D;2;2;0;1;22;768;2;; -1;1;0;1;80
202200022266;3;RESISTANCE (RUE DE LA);0;;3;2;0;1;0;1;1;; -1;2;0;1;50
202200022267;3;784;0;;2;2;0;2;38;204;1;; -1;1;0;1;80
202200022268;4;EUROPE. BOULEVARD DE L';0;;3;6;0;1;0;0;1;; -1;2;0;1;50
202200022269;4;Grand Canal ( chemin);0;;2;2;0;2;0;0;3;; -1;1;0;1;50
202200022270;3;1090;0;D;2;2;0;1;25;0;1;; -1;1;0;1;50
202200022271;4;VOLTAIRE(AVENUE);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022272;7;SOLDATS (DES)                       (MO);0;;1;3;3;2;1;0;3;; -1;1;0;5;50
202200022273;3;160;0;D;2;2;0;1;3;820;1;; -1;2;0;1;80
202200022274;2;GEORGES POMPIDOU AVENUE;0;;1;2;0;2;2;1400;2;; -1;1;0;4;50
202200022275;4;;-1;;2;2;0;1;(1);(1);1;;3;1;2;8;50
202200022276;4;MADAME MERE BD;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200022277;3;981;0;;2;2;0;1;8;(1);1;; -1;2;0;3;80
202200022278;2;RTE NATIONALE N 4;0;;3;4;0;1;4;300;1;; -1;1;0;1;90
202200022279;3;135;0;;2;2;0;1;13;421;1;; -1;1;0;1;50
202200022280;3;237;0;D;2;2;0;1;8;0;1;; -1;1;9;1;50
202200022281;3;JULIENAS (ROUTE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;80
202200022282;3;RN 80;0;;2;2;0;1;0;0;2;; -1;2;2;1;70
202200022283;3;1006;-1;;2;3;0;1;50;1;1;; -1;1;9;1;80
202200022284;3;NATIONALE  R;0;;1;2;0;1;3;600;1;; -1;1;0;1;50
202200022285;3;37;-1;;2;2;0;3;15;590;2;; -1;1;0;8;80
202200022286;3;30;0;D;2;2;0;3;19;500;2;; -1;1;0;3;90
202200022287;4;LEON BERARD;0;;2;2;2;1;(1);(1);1;; -1;1;-1;5;50
202200022288;4;BEAURIVAGE (AVENUE- PLACE);0;;2;0;0;1;0;0;1;; -1;1;0;1;30
202200022289;3;980;-1;;2;2;0;1;54;700;1;; -1;1;0;3;90
202200022290;4;CHASSIN (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200022291;7;GALILEE (CHAUSSEE);0;;3;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022292;3;133;0;;2;2;0;1;24;403;1;; -1;2;0;1;80
202200022293;4;BAPAUME RUE DE;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;50
202200022294;3;32;0;;2;2;0;1;7;140;4;; -1;2;0;1;50
202200022295;4;VERTE (VOIE);0;;1;2;0;1;(1);(1);2;; -1;2;0;3;50
202200022296;3;982;-1;D;2;2;0;1;15;300;1;; -1;1;0;1;50
202200022297;4;POMMERY (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200022298;1;10;0;;3;4;0;1;363;400;1;5;14,5;1;0;1;130
202200022299;4;BOUCHEMAINE ROUTE;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202200022300;4;BUISSON (RUE DU);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202200022301;4;MARREL RUE LEON;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200022302;1;81;-1;;1;1;0;1;194;400;1;; -1;1;0;1;130
202200022303;4;DUPUIS (RUE LUCIEN);0;;2;2;0;1;0;0;1;; -1;2;0;1;30
202200022304;4;PEGUY (BOULEVARD CHARLES);0;;-1;0;0;1;0;0;1;; -1;1;0;1;30
202200022305;1;81;-1;;-1;1;0;1;198;400;1;; -1;1;0;1;130
202200022306;4;NATIONALE 13 (ROUTE);0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200022307;1;72;0;;1;4;0;1;85;530;1;; -1;1;0;1;-1
202200022308;4;PERDIGUIER (Avenue Agricole);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022309;2;145;-1;;3;4;0;3;25;250;3;; -1;1;0;3;110
202200022310;4;;0;;2;2;0;1;(1);(1);1;; -1;2;5;4;50
202200022311;6;GAULLE (AVENUE CHARLES DE);0;;-1;0;0;1;(1);(1);1;; -1;7;9;8;10
202200022312;3;10;-1;;2;2;1;1;32;(1);1;;8;1;0;5;70
202200022313;3;JEAN PAUL SARTRE (AVENUE);0;;2;2;0;1;1;0;1;; -1;1;3;1;80
202200022314;1;54;0;A;3;4;0;1;22;500;1;; -1;1;7;8;130
202200022315;4;ROME (RUE DE);0;;1;1;3;1;0;0;1;; -1;1;0;1;50
202200022316;1;13;-1;;1;3;0;1;172;100;1;; -1;1;0;1;130
202200022317;2;130;0;;2;2;0;1;2;800;2;; -1;2;0;3;60
202200022318;4;26;0;;2;2;0;2;(1);(1);3;; -1;7;0;1;70
202200022319;4;;0;;2;2;0;1;(1);(1);3;; -1;1;9;4;50
202200022320;2;9;-1;N;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022321;4;LEADER (BOULEVARD);0;;2;2;0;2;(1);(1);2;; -1;1;0;1;50
202200022322;4;;0;;2;2;0;1;(1);(1);1;;5;1;0;1;80
202200022323;4;VERNE RUE JULES;0;;2;4;0;2;(1);(1);2;; -1;1;0;1;50
202200022324;4;D83;0;D;2;2;0;3;(1);(1);1;; -1;1;0;1;70
202200022325;4;VC;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022326;3;10;0;;2;2;1;1;6;0;1;;7;2;0;1;50
202200022327;4;PORTE DES LILAS;0;;-1;4;0;1;29;200;1;; -1;1;0;1;70
202200022328;2;102;0;;3;1;0;1;18;560;1;;3,5;1;5;1;90
202200022329;4;PORTE DE SAINT CLOUD;0;;1;4;0;1;11;100;1;; -1;1;1;1;70
202200022330;3;43;0;;2;2;0;1;4;700;1;; -1;1;0;1;80
202200022331;4;AVENUE DE VERSAILLES;0;;2;3;0;1;(1);(1);1;; -1;1;0;1;30
202200022332;4;PLACE DU MARECHAL DE LATTRE DE TASSIGNY;0;;-1;2;0;1;(1);(1);1;; -1;1;8;1;50
202200022333;3;306;-1;D;2;3;0;1;(1);(1);1;; -1;2;0;1;90
202200022334;4;RUE DES ENTREPRENEURS;0;;2;3;0;1;(1);(1);1;; -1;2;0;1;30
202200022335;4;RUE RAYMOND LOSSERAND;0;;1;1;0;1;(1);(1);1;; -1;1;6;1;30
202200022336;4;;-1;;-1;1;0;1;0;0;2;; -1;1;9;1;-1
202200022337;4;RUE DIDOT;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200022338;4;BOULEVARD MASSENA;0;;2;9;0;1;(1);(1);1;; -1;1;0;1;30
202200022339;3;768;0;D;2;2;0;1;70;810;1;; -1;2;0;1;80
202200022340;4;;-1;;2;2;0;1;(1);(1);1;;5;1;0;1;70
202200022341;4;AVENUE DAUMESNIL;0;;1;3;3;1;(1);(1);1;; -1;1;0;1;30
202200022342;4;BRIGACHTAL (AVENUE DE);0;;2;2;1;1;(1);(1);3;; -1;1;0;1;70
202200022343;3;45;0;;1;1;0;1;3;510;1;; -1;2;0;1;50
202200022344;4;COURS LA REINE;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202200022345;3;915;0;D;2;2;0;1;22;500;1;; -1;1;0;3;80
202200022346;4;BOULEVARD MALESHERBES;0;;3;4;0;1;(1);(1);1;; -1;1;0;1;30
202200022347;3;6014;0;;2;2;0;1;1;800;1;; -1;1;0;1;80
202200022348;4;AVENUE DES CHAMPS ELYSEES;0;;2;8;1;1;(1);(1);1;; -1;2;0;1;50
202200022349;3;927;0;D;2;2;0;1;6;0;1;; -1;1;0;1;50
202200022350;4;DAUPHINOT (BOULEVARD);0;;3;6;0;1;(1);(1);3;; -1;1;5;1;50
202200022351;4;RUE DE TURBIGO;0;;1;2;1;1;(1);(1);1;; -1;1;0;5;30
202200022352;7;SAINT GENIS ROUTE DE;0;;2;2;0;2;89;550;1;; -1;1;0;1;50
202200022353;3;929;0;;2;2;0;1;14;750;1;; -1;1;5;1;70
202200022354;4;LEDRU ROLLIN (R);0;;-1;1;0;1;0;0;1;; -1;2;0;1;30
202200022355;7;COIN ROUTE DU;0;;2;2;0;2;15;400;2;; -1;1;0;1;50
202200022356;4;CHAPELLE (R DE LA);2;;1;1;0;2;(1);(1);1;; -1;2;0;1;50
202200022357;1;A50-Sens Aubagne vers Marseille;0;;1;4;0;1;3;500;1;; -1;1;0;1;70
202200022358;7;M7  005.756  A  007.000;0;;3;8;0;1;7;0;1;; -1;2;2;1;70
202200022359;3;GABRIEL PERI (R);0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202200022360;4;AUDENET (RUE MARTIN);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022361;3;R SULLY;0;;2;2;0;1;0;1;1;; -1;2;0;1;50
202200022362;4;;0;;2;2;3;2;(1);(1);1;; -1;1;2;1;30
202200022363;3;CHOISY(ROUTE DE);0;;3;4;3;1;0;1;1;; -1;1;0;1;50
202200022364;1;AUTOROUTE A 62;0;;3;4;0;1;5;500;1;; -1;1;0;1;130
202200022365;7;VANIERES (AVENUE DE);0;;4;2;0;1;19;457;1;; -1;1;5;1;30
202200022366;4;COLONGO (RUE PIERRE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200022367;4;AVE JEAN MERMOZ;0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202200022368;4;DRAGON   (AVENUE DU);0;;1;1;0;1;1;0;1;; -1;1;0;1;50
202200022369;3;407;0;;2;2;0;2;0;0;3;; -1;2;9;1;50
202200022370;1;ROCADE A 630;0;;3;6;0;1;2;89;2;; -1;1;0;1;90
202200022371;4;MAS D'HOURS (QUAI DU);0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202200022372;4;;0;;1;1;0;1;0;0;1;; -1;2;0;1;50
202200022373;4;;0;;2;2;0;1;0;1;1;; -1;1;0;3;50
202200022374;3;983;-1;;2;2;0;1;28;140;1;; -1;2;0;3;80
202200022375;4;GRAND LARGE (PROMENADE DU);0;;1;2;3;1;0;0;1;; -1;1;0;1;50
202200022376;2;RN 118;0;;1;2;0;1;2;99;1;; -1;1;0;1;90
202200022377;3;D6154;0;;-1;0;0;2;54;153;1;; -1;1;0;1;50
202200022378;3;3;-1;;2;2;0;1;40;624;1;; -1;1;0;3;80
202200022379;3;343.8;-1;;2;2;0;1;3;800;3;; -1;2;0;4;50
202200022380;1;AUTOROUTE A104;0;;1;1;0;2;4;0;3;; -1;1;3;1;50
202200022381;4;SAINT ANDRE (ROUTE DE);0;;1;2;0;1;(1);(1);1;; -1;1;9;1;50
202200022382;2;12;0;A;3;4;0;2;26;450;2;; -1;2;0;1;110
202200022383;4;ROME (RUE DE)        1 A 71A;0;;2;0;3;1;0;0;1;; -1;1;0;1;30
202200022384;1;AUTOROUTE A1;0;;3;8;0;1;4;0;1;; -1;1;0;1;90
202200022385;4;Louis VILLECROZE (Bld);0;;2;2;0;1;0;0;2;; -1;1;0;1;50
202200022386;1;A4;0;;3;0;0;1;8;0;1;; -1;1;0;1;90
202200022387;3;EXPRESS (VOIE);0;;2;2;0;1;39;210;1;; -1;2;0;1;80
202200022388;3;CAPELETTE (AVENUE DE LA);0;;2;3;0;1;0;0;3;; -1;1;2;1;50
202200022389;1;A86 INT;0;;-1;3;0;1;41;700;1;; -1;1;0;1;90
202200022390;1;20;-1;A;3;4;0;2;262;0;1;; -1;7;0;1;130
202200022391;3;LINO VENTURA (AV );0;;2;2;0;1;0;9;1;; -1;1;0;1;80
202200022392;4;ESCADRILLE NORMANDIE NIEMEN;0;;2;6;3;1;0;0;1;; -1;1;0;4;50
202200022393;7;114;0;;2;2;0;2;11;600;1;; -1;1;0;3;90
202200022394;1;A4;0;;1;2;0;1;2;750;3;; -1;1;3;1;50
202200022395;3;372;-1;;2;2;0;1;7;534;2;; -1;2;0;3;70
202200022396;3;RABATAU (BOULEVARD);0;;3;5;0;1;0;0;1;; -1;1;8;1;30
202200022397;4;RAYMOND FILIPPI AVENUE;0;;1;2;0;1;1;0;3;; -1;1;0;1;50
202200022398;2;POMARE ( BVD PARKING CLINIQUE PAOFAI);0;;1;3;0;1;0;0;1;; -1;1;6;3;30
202200022399;4;;-1;;2;2;0;2;(1);(1);2;;4;1;0;3;50
202200022400;7;JEAN PAUL SARTRE (AVENUE);0;;2;4;0;4;(1);(1);1;; -1;1;0;1;70
202200022401;3;23;-1;;2;2;0;2;8;800;3;; -1;2;0;1;80
202200022402;4;LAMBRIQUET JOSEPH(RUE);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200022403;4;ALEX. FLEMING (BOULEVARD);0;;3;5;0;2;(1);(1);2;; -1;1;0;1;50
202200022404;4;LOMBARDS (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
202200022405;3;835;-1;;2;2;0;1;10;800;2;; -1;1;0;1;80
202200022406;4;BAILLE (BOULEVARD);0;;2;2;3;2;0;0;1;; -1;1;0;6;50
202200022407;3;101;0;;2;2;0;1;8;900;3;;5,5;2;0;8;50
202200022408;3;JULES GUESDE (BDL);0;;2;3;2;2;56;300;1;; -1;1;0;1;50
202200022409;2;MARINGOUINS (ROND-POINT);0;;2;4;0;1;3;0;1;; -1;2;0;1;90
202200022410;3;407;-1;;2;2;0;2;7;20;1;; -1;1;2;1;50
202200022411;2;DE LATTRE DE TASSIGNY (AV);0;;3;6;0;2;0;0;1;; -1;1;0;1;90
202200022412;4;CARNOT (RUE);0;;2;0;0;1;(1);(1);1;; -1;1;0;1;50
202200022413;3;964;0;;2;2;0;1;110;100;2;; -1;7;0;3;50
202200022414;4;SUD (BOULEVARD DU);0;;2;1;0;1;0;0;2;; -1;1;9;4;50
202200022415;4;MALESHERBES                         (R );0;;1;1;2;1;(1);(1);1;; -1;1;0;1;30
202200022416;3;59;0;;2;2;0;1;0;840;3;; -1;1;0;1;50
202200022417;3;ECHENILLY (RUE);0;;2;2;0;1;1;1101;1;; -1;1;0;1;50
202200022418;4;RICHARD VITTON                      (CO);0;;1;2;0;1;(1);(1);1;; -1;1;0;4;30
202200022419;4;;0;;2;2;3;1;(1);(1);1;;7;2;0;1;30
202200022420;4;COL DE BAST (CH. DU);0;;2;2;0;2;0;0;1;; -1;1;0;1;70
202200022421;3;788;0;D;2;2;0;1;47;580;2;; -1;1;0;3;80
202200022422;3;MOUTTE (ROUTE DE);0;;-1;2;0;1;2;250;4;; -1;1;0;1;30
202200022423;3;;0;;-1;2;0;1;69;697;4;; -1;1;5;1;50
202200022424;3;176;0;R;2;2;0;1;3;260;1;; -1;1;0;1;80
202200022425;4;;0;;1;2;3;1;(1);(1);1;; -1;1;9;6;30
202200022426;4;DUNANT (AVENUE HENRI);0;;2;2;0;2;0;0;1;; -1;1;0;1;30
202200022427;7;M97;-1;;2;1;0;2;3;(1);2;; -1;1;0;1;80
202200022428;4;8 MAI 1945 (AVENUE DU);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022429;3;Route de PLASCASSIER;0;;2;2;0;2;16;595;2;; -1;1;0;1;50
202200022430;3;KENNEDY (BOULEVARD DU PRESIDENT);0;;2;2;0;2;0;257;1;; -1;1;0;1;70
202200022431;3;RTE DE LA FERTE ALAIS;0;;2;1;3;1;0;0;1;; -1;1;0;1;50
202200022432;4;TUBY (AVENUE FRANCOIS);0;;1;1;0;2;0;0;1;; -1;1;0;1;30
202200022433;3;2144;-1;;2;2;0;1;27;600;1;; -1;2;0;1;90
202200022434;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200022435;3;TREVOUX (AVENUE DE);0;;2;2;2;2;46;407;1;; -1;1;0;5;50
202200022436;3;REPUBLIQUE (AVENUE DE LA);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200022437;3;10;0;;2;2;0;1;21;0;1;;5;2;0;1;50
202200022438;3;AV DU MARECHAL LECLERC;0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200022439;4;BOULEVARD PERIPHERIQUE;0;;1;4;0;1;20;100;1;; -1;1;0;1;70
202200022440;3;731;0;D;2;2;0;1;30;730;1;;7;2;0;3;70
202200022441;3;ALL DES GRANDES PIECES;0;;2;1;0;1;0;100;1;; -1;1;0;1;50
202200022442;4;AVENUE SECRETAN;0;;2;3;3;3;(1);(1);1;; -1;1;0;1;30
