Num_Acc;categorie_route;regime_circulation;nombre_voies;profil_route;trace_route;etat_surface;situation_accident;vitesse_max_autorisee
202300028550;4;2;4;1;1;2;1;30
202300028550;4;1;;1;1;2;1;30
202300028551;3;2;2;1;1;1;1;90
202300028552;4;2;5;1;1;1;5;30
202300028553;4;2;2;1;1;1;1;50
202300028554;3;2;2;1;1;1;1;80
202300028555;3;2;2;3;3;1;3;80
202300028555;3;2;;3;2;1;1;
202300028556;4;;2;1;1;2;1;50
202300028556;4;;1;1;1;2;1;30
202300028557;3;2;1;1;1;1;1;70
202300028557;3;2;2;4;1;1;1;70
202300028558;4;2;2;1;1;1;1;30
202300028558;4;1;0;1;1;1;1;30
202300028559;3;2;2;2;1;1;1;80
202300028560;4;2;0;1;1;2;1;50
202300028561;3;2;2;1;1;1;1;90
202300028562;3;2;2;2;1;2;1;50
202300028563;4;2;2;1;1;1;1;50
202300028564;3;2;2;1;1;1;1;70
202300028564;3;2;2;1;1;1;1;
202300028565;3;2;2;2;3;2;1;30
202300028566;3;2;2;1;2;1;1;
202300028567;3;2;2;2;2;1;1;80
202300028568;3;1;2;1;1;2;1;50
202300028569;3;3;1;1;1;1;1;50
202300028570;4;1;1;1;1;2;5;30
202300028571;3;2;0;1;1;1;3;70
202300028572;3;2;2;1;1;1;3;30
202300028573;3;2;2;2;1;1;1;50
202300028574;3;2;2;1;1;1;1;50
202300028575;2;2;2;1;1;2;1;70
202300028576;3;2;2;2;3;1;1;80
202300028577;4;2;2;1;1;2;1;50
202300028578;2;3;6;1;1;1;1;90
202300028579;3;2;2;1;1;1;1;50
202300028580;3;2;2;1;1;1;1;50
202300028581;2;1;1;1;1;1;1;50
202300028582;3;;0;1;1;2;1;50
202300028582;3;3;0;1;1;2;1;50
202300028583;3;2;2;1;1;2;1;50
202300028584;3;2;2;2;4;1;1;80
202300028585;3;;2;1;1;1;1;50
202300028586;3;2;2;1;2;1;8;80
202300028587;1;3;8;2;1;1;1;90
202300028588;3;2;2;1;1;2;1;80
202300028589;3;2;2;1;1;1;1;50
202300028590;3;2;2;1;1;1;1;50
202300028591;3;2;2;1;1;1;1;50
202300028591;3;1;2;1;1;1;1;30
202300028592;3;2;2;1;1;1;1;80
202300028593;7;2;2;1;1;1;1;50
202300028593;7;2;3;1;1;1;1;50
202300028594;2;;1;1;1;1;6;50
202300028595;3;2;2;2;1;1;1;50
202300028596;3;3;4;1;1;1;1;50
202300028597;3;2;2;1;1;1;1;30
202300028598;3;2;2;1;3;2;1;80
202300028599;3;2;2;1;1;1;1;80
202300028600;3;;2;1;1;1;1;50
202300028601;3;2;2;2;3;2;3;90
202300028602;3;2;2;1;1;1;1;90
202300028603;4;;2;1;1;1;1;50
202300028604;3;4;2;1;1;2;1;50
202300028605;3;2;2;1;2;1;3;80
202300028606;3;2;2;1;1;1;5;50
202300028607;3;2;2;1;1;2;1;80
202300028608;3;2;2;1;1;1;3;70
202300028609;3;3;2;1;1;1;4;50
202300028610;3;2;2;1;1;1;3;50
202300028611;4;2;0;1;1;1;1;50
202300028612;3;2;2;1;1;1;1;80
202300028613;1;;3;1;1;1;1;130
202300028614;3;1;0;1;3;1;1;50
202300028615;3;;2;2;3;1;1;80
202300028616;3;2;2;1;1;1;1;50
202300028616;3;2;;1;1;1;1;50
202300028617;2;2;2;1;1;1;1;50
202300028617;2;2;;1;1;1;1;
202300028618;3;2;2;1;1;1;1;80
202300028619;1;1;3;1;1;2;1;110
202300028620;4;2;4;2;1;1;1;50
202300028621;4;2;2;1;2;1;1;50
202300028622;1;3;3;1;1;2;1;130
202300028623;3;2;2;2;1;1;5;70
202300028624;3;2;2;1;2;2;1;80
202300028625;3;2;2;1;1;1;1;50
202300028626;3;2;2;1;1;2;1;80
202300028627;3;1;1;1;3;2;3;50
202300028627;3;;1;1;3;2;3;50
202300028628;3;2;2;1;2;1;8;80
202300028629;1;1;2;1;1;1;1;130
202300028630;3;2;1;3;1;1;1;70
202300028630;3;2;1;1;1;1;1;70
202300028631;3;2;2;1;1;1;1;50
202300028631;3;2;2;1;1;1;1;
202300028632;1;1;4;1;1;1;1;70
202300028633;3;2;2;1;1;1;1;80
202300028634;4;2;2;1;1;1;1;50
202300028635;1;;2;1;3;1;1;70
202300028636;4;3;4;1;1;1;1;50
202300028637;4;2;2;1;1;1;1;30
202300028637;4;2;4;1;1;1;1;30
202300028638;1;1;1;3;3;1;8;50
202300028639;4;2;2;1;1;1;1;50
202300028640;1;3;4;2;3;2;1;50
202300028641;7;2;4;1;1;1;1;50
202300028642;1;3;6;1;1;1;1;90
202300028643;4;2;2;1;1;2;1;30
202300028644;4;;2;1;1;1;1;50
202300028645;3;2;2;1;1;2;4;50
202300028646;4;1;1;1;1;1;1;50
202300028647;1;3;3;2;1;2;1;110
202300028648;4;2;2;1;1;2;1;50
202300028648;4;2;2;1;2;2;1;50
202300028649;1;1;;1;1;1;1;90
202300028650;2;3;2;1;1;2;1;50
202300028651;4;2;2;2;3;1;1;50
202300028652;3;2;2;1;1;2;1;50
202300028652;3;1;1;1;1;2;8;20
202300028653;3;3;5;1;1;1;1;50
202300028654;4;2;3;1;1;1;1;50
202300028655;4;2;2;1;1;2;1;50
202300028656;1;3;2;1;1;1;1;70
202300028657;3;2;2;1;1;1;4;50
202300028658;4;1;2;1;3;1;1;30
202300028659;2;3;2;1;1;1;1;110
202300028660;3;2;2;2;2;2;3;80
202300028661;3;2;2;2;1;2;3;80
202300028662;4;1;3;1;1;1;1;30
202300028662;4;2;3;1;1;1;1;30
202300028663;3;2;2;1;1;1;3;70
202300028664;1;;3;1;1;1;1;90
202300028665;3;2;2;1;1;1;1;30
202300028665;3;2;2;1;1;1;1;50
202300028666;3;2;2;3;1;2;1;80
202300028666;3;2;;;;2;1;
202300028667;2;1;4;1;1;1;1;110
202300028668;3;2;2;3;3;1;1;90
202300028669;4;3;4;1;1;1;1;50
202300028670;2;;2;1;1;1;1;50
202300028671;3;2;2;1;1;1;1;80
202300028672;3;2;2;1;2;1;1;30
202300028672;3;2;2;1;2;1;4;30
202300028673;4;2;2;1;1;1;1;50
202300028674;3;2;2;1;2;2;1;50
202300028675;3;2;2;1;1;1;8;30
202300028675;3;2;2;2;1;1;1;50
202300028676;4;2;2;1;1;1;1;50
202300028677;3;2;2;2;2;2;1;80
202300028678;4;1;1;1;1;2;5;30
202300028679;4;2;2;1;1;1;4;50
202300028680;3;2;2;1;1;1;1;50
202300028681;3;2;2;1;1;1;1;50
202300028682;4;2;2;1;1;2;1;50
202300028683;2;1;2;1;2;2;1;90
202300028684;2;2;2;1;2;1;1;
202300028685;3;2;2;1;1;1;1;50
202300028686;3;2;2;1;1;2;1;90
202300028687;4;2;2;1;1;1;1;50
202300028687;4;2;2;1;3;1;1;50
202300028688;3;2;2;1;1;1;3;30
202300028689;4;2;2;1;1;2;1;50
202300028689;4;2;;1;1;2;1;
202300028690;4;2;;;;;1;
202300028690;4;2;2;1;1;1;1;50
202300028691;7;1;2;1;3;1;1;50
202300028692;4;2;2;2;1;2;1;50
202300028693;9;;2;2;1;2;1;50
202300028694;3;2;2;1;1;1;1;50
202300028695;4;1;2;2;2;1;1;50
202300028696;4;1;1;1;1;1;1;30
202300028696;4;2;3;1;1;1;1;30
202300028697;3;3;2;1;1;1;3;90
202300028698;4;3;4;1;1;1;1;50
202300028698;4;2;2;1;1;1;1;30
202300028699;4;1;1;1;1;1;1;30
202300028699;4;2;2;1;1;1;1;30
202300028700;4;1;1;1;1;1;1;30
202300028701;7;2;2;1;2;1;1;50
202300028701;7;2;3;1;1;1;1;50
202300028702;3;2;2;1;1;1;1;50
202300028703;7;2;2;1;1;1;1;50
202300028704;4;;2;1;1;1;1;30
202300028705;4;1;1;1;1;1;1;50
202300028705;4;2;4;1;1;1;1;50
202300028706;4;2;0;2;1;1;1;50
202300028707;4;1;3;1;1;1;6;50
202300028708;4;2;2;2;1;1;1;50
202300028708;4;2;0;2;1;1;1;50
202300028709;4;1;1;2;3;1;1;50
202300028710;4;;2;1;3;1;5;50
202300028711;3;2;2;1;4;1;1;50
202300028712;4;2;0;1;1;1;1;50
202300028712;4;2;2;1;1;1;1;50
202300028713;2;3;4;1;1;1;2;90
202300028714;4;1;1;1;1;1;1;50
202300028714;4;2;2;1;1;1;1;30
202300028715;3;2;2;1;1;1;1;50
202300028716;4;2;2;1;1;1;1;30
202300028717;4;2;2;1;1;1;1;50
202300028718;4;2;2;1;1;1;1;50
202300028719;4;2;2;1;1;1;1;50
202300028720;3;2;2;1;1;1;1;50
202300028721;3;1;1;3;1;1;1;50
202300028721;3;2;2;1;4;1;1;50
202300028722;4;1;1;1;1;1;1;50
202300028723;4;2;2;1;1;1;1;50
202300028723;4;2;2;2;1;1;1;50
202300028724;3;2;2;1;1;1;1;50
202300028725;3;2;2;1;1;1;1;50
202300028726;3;2;2;1;2;1;3;50
202300028727;3;2;4;1;1;1;1;50
202300028727;3;2;2;1;1;1;1;50
202300028728;4;2;2;1;1;1;5;50
202300028729;4;2;6;1;1;1;1;50
202300028729;4;1;;1;1;1;1;50
202300028730;4;2;6;1;1;1;1;50
202300028730;4;2;2;1;1;1;1;50
202300028731;4;2;2;1;1;1;5;30
202300028732;4;;2;1;1;1;1;50
202300028733;4;1;;1;1;1;1;30
202300028733;4;2;2;2;1;1;1;30
202300028734;4;;4;1;2;1;1;50
202300028735;4;2;2;1;1;1;1;50
202300028736;4;;2;2;1;1;1;50
202300028736;4;;2;2;2;1;1;50
202300028737;4;1;1;1;1;1;1;30
202300028738;6;;;1;1;1;1;30
202300028739;3;2;2;1;1;1;1;50
202300028740;4;2;2;1;1;1;1;50
202300028741;3;2;4;1;1;1;1;50
202300028741;3;1;3;1;1;1;1;50
202300028742;4;2;2;2;1;2;1;30
202300028743;4;2;2;2;1;1;1;50
202300028744;3;2;2;1;1;1;6;50
202300028744;3;2;2;1;1;1;6;
202300028745;3;2;2;1;1;1;1;90
202300028746;3;2;2;1;1;1;1;50
202300028746;3;2;3;1;1;1;1;
202300028747;4;2;2;2;1;1;1;50
202300028748;3;;0;1;1;1;4;50
202300028749;4;2;2;1;1;1;1;50
202300028749;4;1;1;1;1;1;1;50
202300028750;4;2;2;2;1;1;1;50
202300028751;4;1;1;1;1;1;1;30
202300028752;3;2;2;2;4;7;1;80
202300028753;4;2;2;1;1;1;6;50
202300028754;4;2;2;1;1;1;1;50
202300028755;3;2;2;2;1;2;3;80
202300028756;4;2;2;1;1;1;3;50
202300028757;4;2;2;1;1;1;5;50
202300028758;1;3;3;1;1;2;1;130
202300028759;4;2;2;1;1;1;1;50
202300028759;4;1;1;1;3;1;1;50
202300028760;3;2;2;1;1;9;1;80
202300028761;3;2;2;1;2;1;4;80
202300028762;4;2;2;1;1;1;1;30
202300028763;3;1;4;1;1;1;3;110
202300028764;3;2;2;2;4;6;1;80
202300028765;7;2;4;1;1;1;1;50
202300028765;7;2;2;1;1;1;1;50
202300028766;4;2;2;1;2;1;1;50
202300028767;3;1;2;1;1;1;1;70
202300028768;2;3;2;2;1;2;3;80
202300028769;3;1;4;1;1;1;1;90
202300028770;3;2;1;2;1;1;1;50
202300028771;2;2;2;1;1;1;1;50
202300028772;3;2;2;2;3;1;1;80
202300028772;3;2;;1;1;1;1;
202300028773;4;2;2;1;1;1;1;30
202300028774;2;3;4;1;1;2;8;110
202300028775;4;2;2;3;1;1;1;50
202300028776;4;2;2;1;1;1;1;50
202300028776;4;2;2;1;2;1;1;50
202300028777;3;2;2;1;1;1;1;50
202300028777;3;2;0;1;1;1;1;50
202300028778;3;2;2;2;2;1;1;50
202300028779;3;2;4;1;1;1;1;110
202300028780;4;2;2;1;1;1;1;50
202300028781;3;2;2;1;1;2;1;50
202300028782;4;;2;1;1;1;1;50
202300028783;3;2;2;1;1;1;1;50
202300028784;4;1;1;1;1;1;1;30
202300028785;3;2;2;1;1;2;1;50
202300028786;4;2;4;1;1;1;1;30
202300028786;4;2;2;1;1;1;1;30
202300028787;3;2;2;1;2;2;3;70
202300028788;3;2;2;1;1;1;1;80
202300028789;4;2;2;1;1;1;4;50
202300028789;4;1;2;1;3;1;4;30
202300028790;3;2;2;2;2;1;8;
202300028790;3;2;2;1;1;1;1;80
202300028791;3;2;4;1;1;1;5;50
202300028792;3;2;1;2;1;1;1;80
202300028792;3;2;;1;1;1;1;
202300028793;4;3;7;1;1;1;1;50
202300028794;4;2;2;1;1;1;5;30
202300028794;4;;2;1;1;1;1;30
202300028795;4;2;2;1;3;1;1;30
202300028796;4;2;2;2;1;9;3;80
202300028797;3;2;2;4;1;1;1;50
202300028797;3;2;2;1;1;1;1;80
202300028798;3;2;2;2;3;2;1;80
202300028799;3;3;0;2;1;1;1;50
202300028799;3;2;0;1;1;1;1;50
202300028800;3;3;0;1;1;1;1;50
202300028801;3;2;2;1;1;1;3;80
202300028801;3;4;2;1;1;1;1;30
202300028802;4;2;3;1;1;1;1;50
202300028803;4;2;2;1;1;1;1;50
202300028804;3;1;2;1;1;1;1;50
202300028805;4;2;4;1;1;1;1;50
202300028806;3;2;2;2;2;2;3;50
202300028807;7;2;2;1;1;1;1;50
202300028807;7;2;2;1;1;1;1;
202300028808;4;;1;1;1;1;8;50
202300028809;3;2;2;1;1;2;1;50
202300028810;3;2;2;1;1;1;1;90
202300028811;3;2;2;1;1;1;1;50
202300028811;3;3;2;1;1;1;1;50
202300028812;3;;2;1;1;1;3;80
202300028813;7;1;1;1;1;1;1;50
202300028814;4;2;2;1;1;1;1;50
202300028815;2;2;2;1;3;1;1;40
202300028816;3;1;2;1;1;1;3;110
202300028817;4;2;2;1;1;1;1;50
202300028818;4;1;3;1;1;1;1;50
202300028819;1;3;2;3;1;1;1;130
202300028820;4;3;4;1;1;1;6;50
202300028821;3;2;0;1;3;1;1;80
202300028822;1;3;3;1;1;1;1;90
202300028823;4;2;2;1;1;1;1;50
202300028823;4;1;1;1;1;1;1;50
202300028824;1;1;3;1;1;1;3;130
202300028825;4;2;4;1;1;1;1;50
202300028826;3;1;4;1;1;2;5;50
202300028827;2;2;2;1;1;2;1;80
202300028828;4;2;2;1;1;1;1;50
202300028829;2;2;2;1;1;1;1;80
202300028830;3;2;2;1;3;2;4;50
202300028831;4;2;2;1;2;1;1;80
202300028832;3;2;2;1;1;2;3;80
202300028833;4;2;2;1;1;1;1;
202300028834;3;2;2;1;1;1;3;80
202300028835;3;2;3;1;1;1;1;50
202300028836;6;;2;1;1;1;8;
202300028837;4;2;3;1;1;1;1;50
202300028838;4;2;2;2;1;1;1;30
202300028839;4;2;2;1;1;1;1;50
202300028839;4;2;2;1;2;1;1;50
202300028840;4;2;2;1;1;1;1;50
202300028840;4;2;3;1;1;1;1;50
202300028841;4;2;2;2;1;2;1;50
202300028842;2;2;0;1;1;1;1;80
202300028843;3;2;2;1;1;1;1;50
202300028844;7;2;2;1;4;1;1;50
202300028844;7;2;2;1;1;1;8;50
202300028845;4;2;2;3;1;;;
202300028845;4;2;2;2;4;1;5;50
202300028846;3;2;2;1;1;1;1;80
202300028847;4;2;2;2;1;1;1;50
202300028848;3;2;2;1;1;2;1;90
202300028849;3;2;2;2;1;1;1;80
202300028850;1;;3;1;1;1;1;90
202300028851;3;2;2;1;1;1;1;70
202300028852;1;1;3;1;1;1;1;90
202300028853;1;1;2;1;1;1;2;70
202300028854;1;3;6;2;1;1;1;110
202300028855;1;3;6;1;1;1;1;90
202300028856;1;3;3;1;1;1;1;110
202300028857;1;3;3;1;1;1;1;110
202300028858;1;1;3;1;1;1;1;110
202300028859;1;3;4;1;1;1;1;110
202300028860;2;3;1;2;3;1;1;90
202300028861;1;1;3;1;1;1;1;70
202300028862;1;3;6;1;1;1;1;90
202300028863;1;3;4;1;1;1;1;110
202300028864;7;2;2;1;2;1;1;50
202300028864;7;1;3;1;2;1;1;50
202300028865;4;2;2;4;2;1;1;50
202300028866;4;2;1;1;1;1;1;50
202300028867;2;2;4;1;1;1;1;70
202300028868;3;2;2;1;1;1;1;50
202300028869;3;2;1;1;1;1;1;50
202300028869;3;2;2;1;1;1;1;50
202300028870;4;2;2;1;1;1;1;50
202300028871;3;3;1;1;1;1;3;90
202300028872;4;2;5;1;1;1;1;50
202300028873;1;1;3;1;1;1;1;90
202300028874;4;1;1;1;1;1;1;50
202300028874;4;2;2;1;1;1;1;50
202300028875;7;3;6;1;1;1;1;70
202300028876;1;;3;1;1;1;1;70
202300028877;4;2;1;2;1;9;1;50
202300028878;1;;3;2;1;1;1;90
202300028879;4;2;2;1;1;1;1;50
202300028880;1;1;3;1;1;1;1;110
202300028881;4;2;2;2;1;1;1;30
202300028882;4;2;8;1;1;1;1;70
202300028883;4;;2;1;3;1;1;50
202300028884;1;;4;1;1;1;1;90
202300028885;4;2;2;1;1;1;5;30
202300028886;1;1;3;1;3;1;1;70
202300028887;4;1;2;2;1;1;8;50
202300028887;4;1;1;1;1;1;1;50
202300028888;1;3;3;1;1;1;1;110
202300028889;4;2;4;1;1;2;5;50
202300028890;3;2;2;2;3;1;1;50
202300028891;4;2;1;2;3;1;1;30
202300028892;4;1;1;1;1;1;1;50
202300028893;4;2;2;1;1;1;1;50
202300028894;3;1;2;1;1;1;1;50
202300028895;4;2;2;1;1;1;1;30
202300028896;4;2;2;2;1;1;1;50
202300028896;4;2;2;3;1;1;1;50
202300028897;2;1;2;1;3;1;1;30
202300028898;4;2;3;1;1;1;8;50
202300028898;4;3;4;1;1;1;1;50
202300028899;4;1;2;1;1;1;1;50
202300028899;4;1;1;1;1;1;1;30
202300028900;4;2;2;1;1;1;1;50
202300028901;7;2;3;2;1;1;1;50
202300028902;2;;2;1;1;1;1;50
202300028903;7;2;2;1;1;1;1;50
202300028904;3;1;0;1;1;1;1;50
202300028905;3;;4;1;1;1;1;50
202300028906;4;2;2;2;1;1;1;50
202300028906;4;2;2;1;1;1;1;50
202300028907;4;2;2;2;1;1;1;50
202300028908;4;2;2;1;1;1;1;50
202300028909;4;3;0;1;1;1;1;50
202300028910;3;2;2;1;1;1;1;70
202300028910;3;2;2;1;1;1;1;50
202300028911;4;2;2;1;1;1;1;50
202300028912;4;3;5;1;1;1;5;50
202300028913;4;2;2;1;3;1;1;50
202300028914;4;1;1;1;1;1;1;50
202300028915;4;1;2;1;1;1;1;50
202300028916;4;2;1;2;1;1;1;50
202300028916;4;1;1;1;1;1;1;50
202300028917;4;2;2;1;1;1;1;50
202300028918;4;2;2;1;1;1;5;30
202300028919;4;2;4;1;1;1;1;50
202300028920;4;2;2;1;1;1;1;30
202300028921;3;2;2;1;1;1;1;70
202300028922;4;1;1;1;1;1;1;50
202300028923;7;3;0;1;1;1;1;50
202300028924;4;1;1;1;1;1;1;50
202300028925;4;2;2;1;1;1;1;50
202300028926;4;2;2;1;1;1;6;50
202300028927;4;2;2;1;1;1;5;50
202300028928;4;2;2;2;1;1;1;50
202300028929;3;2;2;1;1;1;3;80
202300028930;4;2;1;1;1;1;1;30
202300028931;4;1;1;4;1;1;4;50
202300028932;4;2;2;1;1;1;1;30
202300028933;4;1;1;1;1;1;4;30
202300028934;4;2;2;1;1;1;1;50
202300028935;3;2;1;1;1;1;1;50
202300028936;4;1;1;1;1;1;1;30
202300028937;4;1;1;2;1;1;1;30
202300028938;4;;2;1;1;1;1;50
202300028939;4;;0;3;1;1;8;
202300028940;4;;2;1;1;1;1;50
202300028941;4;2;2;1;1;1;1;50
202300028942;4;3;2;1;2;1;1;50
202300028942;4;3;3;1;2;1;1;50
202300028943;3;2;2;1;1;1;1;50
202300028944;2;3;2;1;3;1;1;90
202300028945;4;2;2;2;1;1;1;50
202300028945;4;2;2;1;1;;;
202300028946;3;2;3;1;1;1;1;50
202300028946;3;1;2;1;1;1;1;50
202300028947;4;1;2;2;1;1;1;50
202300028948;4;1;1;2;1;1;1;50
202300028949;4;2;2;1;1;1;1;50
202300028950;3;1;1;3;1;1;1;70
202300028950;3;2;1;1;1;1;1;50
202300028951;2;2;2;1;1;1;1;80
202300028952;4;1;1;1;1;1;1;50
202300028952;4;1;3;1;1;1;1;50
202300028953;3;2;2;2;3;1;1;50
202300028954;4;2;2;1;1;1;1;50
202300028955;4;;2;2;1;1;1;50
202300028956;4;2;4;1;1;1;5;50
202300028957;4;1;2;2;3;1;1;50
202300028958;4;1;4;1;1;1;1;70
202300028958;4;1;2;2;1;1;1;50
202300028959;4;1;4;1;1;1;1;70
202300028960;4;1;4;1;1;1;1;70
202300028961;4;1;4;1;1;1;1;70
202300028962;4;;2;1;1;1;1;30
202300028963;4;1;;1;1;1;5;
202300028963;4;2;3;1;1;1;5;30
202300028964;4;1;;1;1;1;1;
202300028964;4;1;1;1;1;1;1;30
202300028965;4;2;;1;1;1;1;
202300028965;4;;1;1;1;1;1;30
202300028966;4;1;;1;1;1;1;
202300028966;4;2;4;1;1;1;1;30
202300028967;4;2;1;1;1;1;5;30
202300028967;4;2;;1;1;1;5;
202300028968;4;2;3;1;1;1;1;30
202300028968;4;1;2;1;1;1;1;30
202300028969;4;3;2;1;1;1;1;30
202300028969;4;3;6;1;1;1;1;30
202300028970;4;2;4;1;1;1;5;30
202300028971;4;2;0;1;1;1;4;
202300028971;4;1;;1;1;1;4;
202300028972;4;2;3;1;1;1;5;50
202300028973;4;1;2;1;1;1;1;30
202300028974;4;1;2;1;1;1;1;30
202300028975;4;2;3;1;1;1;1;30
202300028975;4;2;2;1;1;1;1;30
202300028976;4;2;2;2;1;1;1;30
202300028977;4;2;2;1;1;1;1;30
202300028978;4;1;1;2;1;1;1;30
202300028979;4;2;0;1;1;1;5;30
202300028980;4;1;;1;1;1;1;
202300028980;4;2;2;1;1;1;1;30
202300028981;4;2;5;1;1;1;1;30
202300028981;4;1;1;1;1;1;1;30
202300028982;4;2;1;1;1;1;1;50
202300028983;3;3;2;1;1;1;1;50
202300028984;3;2;2;1;1;1;1;50
202300028984;3;4;1;1;1;1;1;
202300028985;4;2;2;1;1;1;1;50
202300028986;3;2;2;1;1;1;1;50
202300028987;3;2;4;1;1;1;1;50
202300028987;3;2;4;4;1;1;1;50
202300028988;2;2;0;1;2;1;1;70
202300028988;2;2;0;1;3;1;1;70
202300028989;3;2;2;1;1;1;1;50
202300028990;4;2;2;1;1;1;1;50
202300028990;4;1;1;1;1;1;1;
202300028991;3;2;2;1;1;1;1;50
202300028992;4;1;1;1;1;1;1;30
202300028993;3;2;2;1;1;1;8;50
202300028993;3;2;2;1;1;1;1;
202300028994;3;2;2;2;1;1;1;50
202300028995;4;;2;1;1;1;1;50
202300028996;4;1;;1;1;1;1;
202300028996;4;2;4;2;2;2;2;50
202300028997;3;2;4;1;1;1;1;30
202300028997;3;2;2;1;1;1;1;30
202300028998;4;2;3;1;1;1;5;50
202300028999;4;;1;1;1;1;1;50
202300029000;3;;1;1;1;1;1;50
202300029001;4;;1;1;1;1;1;50
202300029002;3;;1;1;1;1;1;50
202300029003;3;2;3;1;1;1;1;80
202300029004;3;2;2;1;1;1;1;80
202300029004;3;2;;1;1;1;1;
202300029005;1;3;4;1;1;1;1;130
202300029006;3;2;2;1;2;1;3;80
202300029007;3;2;2;1;2;1;3;80
202300029008;3;2;2;1;1;1;1;80
202300029009;3;2;2;1;3;1;8;90
202300029010;4;2;2;2;1;1;1;80
202300029011;3;2;2;1;1;1;1;80
202300029012;3;2;2;2;1;1;1;80
202300029012;3;2;2;1;1;1;1;80
202300029013;4;2;2;3;1;1;1;30
202300029014;3;2;2;2;3;1;1;
202300029015;3;2;2;1;2;1;1;70
202300029016;3;2;2;1;1;1;1;50
202300029017;3;2;2;1;2;1;1;80
202300029017;3;2;2;1;1;1;1;90
202300029018;3;2;2;1;1;1;1;50
202300029019;3;2;2;1;2;1;1;50
202300029019;3;2;2;1;2;1;1;
202300029019;3;2;2;1;1;1;1;
202300029020;3;2;2;1;1;1;1;80
202300029021;4;2;2;1;1;1;1;80
202300029022;3;2;2;2;1;1;1;80
202300029022;3;2;2;4;1;;;50
202300029023;3;2;2;1;1;1;4;50
202300029024;3;2;2;1;1;1;1;80
202300029025;3;2;2;1;2;1;3;80
202300029026;7;2;2;2;2;1;3;80
202300029027;3;2;2;2;3;1;1;80
202300029028;4;;2;1;1;1;1;80
202300029029;3;2;2;1;4;1;1;80
202300029030;3;2;2;1;1;1;1;80
202300029030;3;2;;1;1;1;1;
202300029031;3;2;2;1;1;1;1;50
202300029031;3;2;;1;1;1;1;
202300029032;3;2;2;1;1;1;1;80
202300029033;3;2;2;2;1;1;8;90
202300029034;3;2;2;1;2;1;3;80
202300029035;3;2;2;1;1;1;1;80
202300029035;3;;;;;;;
202300029036;3;2;2;2;1;1;1;
202300029036;3;2;2;1;1;1;1;
202300029037;2;2;2;2;4;1;1;80
202300029038;2;2;2;1;1;1;1;
202300029039;4;2;2;1;1;1;1;50
202300029040;3;2;2;1;1;1;1;90
202300029041;4;2;;1;1;1;1;
202300029041;4;2;2;1;3;1;1;50
202300029042;3;2;2;2;3;1;1;80
202300029043;2;2;2;1;1;1;1;60
202300029044;4;2;2;1;1;1;1;50
202300029045;1;3;3;1;1;1;8;110
202300029046;1;3;2;1;1;1;1;130
202300029047;3;2;2;1;1;1;1;50
202300029048;2;2;2;1;1;2;1;80
202300029049;3;2;2;1;4;1;3;50
202300029050;3;2;2;1;1;1;1;
202300029051;3;2;2;1;1;1;1;50
202300029051;3;2;;1;1;1;1;
202300029052;4;2;2;1;2;1;1;30
202300029053;4;2;2;1;1;1;1;
202300029054;3;2;2;1;4;1;1;80
202300029055;1;;3;1;1;1;1;130
202300029056;3;2;3;1;1;1;3;50
202300029057;3;2;2;2;1;1;3;80
202300029058;3;2;1;1;1;1;1;80
202300029058;3;2;2;1;1;1;1;50
202300029059;2;2;0;1;1;1;1;70
202300029060;3;2;2;1;2;1;1;30
202300029061;4;2;2;1;1;1;8;50
202300029062;3;2;2;1;1;1;1;80
202300029063;3;2;2;1;1;1;1;80
202300029063;3;2;2;1;2;6;1;80
202300029064;4;2;;1;1;1;1;50
202300029065;3;2;2;2;2;1;1;80
202300029066;3;2;2;1;1;1;1;30
202300029067;1;1;1;1;3;1;1;70
202300029068;1;4;0;1;1;1;1;50
202300029069;1;1;3;2;1;1;1;70
202300029070;1;1;3;1;1;1;1;110
202300029071;1;1;2;1;1;1;1;70
202300029072;7;3;6;1;1;1;1;70
202300029073;7;3;4;1;1;1;1;70
202300029074;1;3;6;1;1;1;1;90
202300029075;4;2;2;1;1;1;1;50
202300029075;4;2;2;2;1;1;1;50
202300029076;3;2;2;1;1;1;1;90
202300029077;4;2;2;2;3;1;1;50
202300029078;4;2;2;1;1;1;1;50
202300029079;4;2;2;1;1;1;1;50
202300029079;4;2;4;1;1;1;1;50
202300029080;4;1;2;1;1;1;1;30
202300029080;4;2;2;1;1;1;1;30
202300029081;4;1;1;1;1;1;1;50
202300029081;4;2;6;1;1;1;1;50
202300029082;1;1;4;1;1;1;1;90
202300029083;3;2;1;1;4;1;1;50
202300029083;3;1;1;1;3;1;1;50
202300029084;4;;4;1;1;1;1;50
202300029085;4;1;1;1;1;1;1;50
202300029086;3;2;2;2;1;1;1;50
202300029086;3;2;2;1;1;1;1;50
202300029087;4;3;2;1;3;1;1;50
202300029088;4;;2;1;2;1;1;50
202300029088;4;2;2;1;1;1;1;50
202300029089;4;4;2;1;1;1;1;50
202300029089;4;2;2;2;1;1;1;50
202300029090;4;2;1;1;2;1;1;50
202300029091;4;2;2;1;1;1;1;50
202300029092;3;1;2;1;3;1;1;50
202300029093;3;1;2;1;2;1;3;50
202300029094;3;3;4;1;3;1;1;50
202300029095;4;1;1;1;1;1;4;30
202300029096;3;1;2;1;1;1;1;50
202300029097;4;1;2;1;1;1;1;50
202300029098;4;2;1;1;1;1;1;50
202300029099;4;3;2;1;1;1;1;50
